Species,Relative_Abundance
Chloracidobacterium validum,0
Chloracidobacterium sp. D,0
Chloracidobacterium thermophilum,0
Pyramidobacter sp. YE332,0
Pyramidobacter piscolens,0
Jonquetella anthropi,0
uncultured Dethiosulfovibrio sp.,0
Aminomonas paucivorans,0
Cloacibacillus porcorum,0
Thermanaerovibrio velox,0
Thermanaerovibrio acidaminovorans,0
Fretibacterium fastidiosum,0
Aminobacterium colombiense,0
Aminobacterium sp. MB27-C1,0
Aminithiophilus ramosus,0
Acetomicrobium mobile,0
Fervidobacterium pennivorans,0
Fervidobacterium nodosum,0
Fervidobacterium islandicum,0
Thermosipho africanus,0
Thermosipho ferrireducens,0
Thermosipho melanesiensis,0
Thermotoga sp. RQ7,0
Thermotoga sp. Cell2,0
Thermotoga sp. 2812B,0
Thermotoga profunda,0
Thermotoga caldifontis,0
Thermotoga neapolitana,0
Thermotoga petrophila,0
Thermotoga maritima,0
Pseudothermotoga thermarum,0
Pseudothermotoga hypogea,0
Pseudothermotoga lettingae,0
Pseudothermotoga elfii,0
Marinitoga aeolica,0
Marinitoga piezophila,0
Marinitoga sp. 1137,0
Oceanotoga sp. DSM 15011,0
Tepiditoga spiralis,0
Petrotoga mobilis,0
Defluviitoga tunisiensis,0
Mesotoga prima,0
Mesotoga infera,0
Kosmotoga olearia,0
Kosmotoga pacifica,0
Athalassotoga saccharophila,0
Halobacteriovorax marinus,0
Halobacteriovorax sp. BALOs_7,0
Bacteriovorax stolpii,0
Peredibacter starrii,0
Bdellovibrio bacteriovorus,0
Bdellovibrio sp. SKB1291214,0
Bdellovibrio sp. ZAP7,0
Bdellovibrio sp. NC01,0
Bdellovibrio sp. KM01,0
Bdellovibrio sp. 22V,0
Bdellovibrio reynosensis,0
Micavibrio aeruginosavorus,0
Pseudobdellovibrio exovorus,0
Silvanigrella aquatica,0
Pigmentibacter sp. JX0631,0
Fluviispira sanaruensis,0
Spirobacillus cienkowskii,0
Hydrogenobacter sp. T-8,0
Hydrogenobacter sp. T-2,0
Hydrogenobacter thermophilus,0
Hydrogenobaculum sp. Y04AAS1,0
Thermocrinis ruber,0
Thermocrinis minervae,0
Thermocrinis albus,0
Aquifex aeolicus,0
Sulfurihydrogenibium sp. YO3AOP1,0
Sulfurihydrogenibium azorense,0
Persephonella marina,0
Desulfurobacterium thermolithotrophum,0
Thermovibrio ammonificans,0
Candidatus Nanosynbacter sp. HMT-352,0
Candidatus Nanosynbacter lyticus,0
Candidatus Nanosynbacter featherlites,0
Candidatus Saccharimonas aalborgensis,0
Candidatus Minimicrobia sp. QA0096,0
Candidatus Minimicrobia vallesae,0
Candidatus Mycosynbacter amalyticus,0
Candidatus Chromulinivorax destructor,0
Candidatus Babela massiliensis,0
Candidatus Fervidibacter sacchari,0
Candidatus Bipolaricaulis anaerobius,0
Candidatus Absconditicoccus praedator,0
Candidatus Chazhemtobacterium aquaticus,0
Denitrovibrio acetiphilus,0
Geovibrio thiophilus,0
Flexistipes sinusarabici,0
Mucispirillum schaedleri,0
Deferribacter desulfuricans,0
Calditerrivibrio nitroreducens,0
Nitrospira sp. KM1,0
Nitrospira tepida,0
Nitrospira japonica,0
Candidatus Nitrospira allomarina,0
Nitrospira moscoviensis,0
Candidatus Nitrospira neomarina,0
Candidatus Nitrospira inopinata,0
Leptospirillum ferrooxidans,0
Leptospirillum sp. Group II 'CF-1',0
Leptospirillum ferriphilum,0
Thermodesulfovibrio yellowstonii,0
Dissulfurispira thermophila,0
Persicimonas caeni,0
Bradymonas sediminis,0
Microvenator marinus,0
Dissulfurimicrobium hydrothermale,0
Nitrospina watsonii,0
Endomicrobium proavitum,0
Candidatus Endomicrobium trichonymphae,0
Elusimicrobium minutum,0
Dictyoglomus thermophilum,0
Dictyoglomus turgidum,0
unidentified bacterial endosymbiont,0
Caldithrix abyssi,0
Caldisericum exile,0
Atribacter laminatus,0
Thermosulfidibacter takaii,0
Desulfurispirillum indicum,0
Thermodesulfobium acidiphilum,0
Thermodesulfobium narugense,0
Coprothermobacter proteolyticus,0
uncultured bacterium,0
Homo sapiens,0.0038
Haloarcula litorea,0
Haloarcula halobia,0
Haloarcula sinaiiensis,0
Haloarcula pelagica,0
Haloarcula marismortui,0
Haloarcula hispanica,0
Haloarcula halophila,0
Haloarcula ordinaria,0
Haloarcula sp. GH36,0
Salinirubellus sp. SYNS196,0
Salinirubellus salinus,0
Haloglomus salinum,0
Haloglomus litoreum,0
Haloglomus halophilum,0
Halomarina sp. BND7,0
Halomarina sp. BCD28,0
Halomarina sp. PSR21,0
Natronomonas pharaonis,0
Natronomonas marina,0
Natronomonas halophila,0
Natronomonas salina,0
Natronomonas gomsonensis,0
Natronomonas moolapensis,0
Halomicrobium salinisoli,0
Halomicrobium sp. LC1Hm,0
Halomicrobium urmianum,0
Halorarius litoreus,0
Halorarius halobius,0
Halosimplex aquaticum,0
Halosimplex pelagicum,0
Halosimplex litoreum,0
Halosimplex rubrum,0
Halapricum desulfuricans,0
Halapricum salinum,0
Halorhabdus sp. CBA1104,0
Halorhabdus sp. SVX81,0
Halorhabdus tiamatea,0
Halorhabdus utahensis,0
Halorientalis litorea,0
Halorientalis sp. IM1011,0
Halorientalis marina,0
Salinibaculum sp. SYNS191,0
Salinibaculum sp. KK48,0
Halovenus salina,0
Halococcoides cellulosivorans,0
Halocatena salina,0
Halocatena marina,0
Halomicroarcula marina,0
Halomicroarcula sp. SYNS111,0
Halosegnis marinus,0
Halosegnis longus,0
Halobaculum sp. XH14,0
Halobaculum sp. DT55,0
Halobaculum sp. SYNS20,0
Halobaculum sp. DT31,0
Halobaculum sp. DT92,0
Halobaculum sp. CBA1158,0
Halobaculum sp. YSMS11,0
Halobaculum salinum,0
Halobaculum halophilum,0
Halobaculum roseum,0
Halobaculum magnesiiphilum,0
Halobaculum rubrum,0
Halorubrum ruber,0
Halorubrum sp. DM2,0
Halorubrum sp. BOL3-1,0
Halorubrum sp. CBA1229,0
Halorubrum sp. PV6,0
Halorubrum sp. 2020YC2,0
Halorubrum salinarum,0
Halorubrum lacusprofundi,0
Halorubrum hochsteinianum,0
Halorubrum trapanicum,0
Halorubrum ezzemoulense,0
Salinigranum marinum,0
Salinigranum rubrum,0
Haloplanus sp. CK5-1,0
Haloplanus sp. GDY1,0
Haloplanus sp. HW8-1,0
Haloplanus sp. GX21,0
Haloplanus aerogenes,0
Haloplanus rubicundus,0
Haloplanus salinarum,0
Haloferax mediterranei,0
Haloferax larsenii,0
Haloferax gibbonsii,0
Haloferax alexandrinus,0
Haloferax volcanii,0
Haloferax lucentense,0
Haloprofundus salinisoli,0
Haloprofundus halobius,0
Haloprofundus salilacus,0
Haloprofundus sp. MHR1,0
Haloquadratum walsbyi,0
Halalkaliarchaeum desulfuricum,0
Halalkaliarchaeum sp. AArc-CO,0
Halobellus ramosii,0
Halobellus sp. DFY28,0
Halobellus limi,0
Halogeometricum borinquense,0
Halolamina sp. CBA1230,0
Halopenitus persicus,0
Halohasta litchfieldiae,0
Natrinema sp. J7-2,0
Natrinema sp. DC36,0
Natrinema sp. SYSU A 869,0
Natrinema zhouii,0
Natrinema salinisoli,0
Natrinema marinum,0
Natrinema pellirubrum,0
Natrinema thermotolerans,0
Natrinema versiforme,0
Natrinema caseinilyticum,0
Natrinema gelatinilyticum,0
Natrinema longum,0
Natrinema halophilum,0
Natrinema pallidum,0
Natronococcus sp. CG52,0
Natronococcus sp. AD-5,0
Natronococcus occultus,0
Natronosalvus caseinilyticus,0
Natronosalvus vescus,0
Natronosalvus rutilus,0
Natronosalvus halobius,0
Natronosalvus amylolyticus,0
Halosolutus gelatinilyticus,0
Halosolutus halophilus,0
Natronorubrum bangense,0
Natronorubrum aibiense,0
Natronorubrum daqingense,0
Haloterrigena alkaliphila,0
Haloterrigena turkmenica,0
Haloterrigena sp. KLK7,0
Haloterrigena salifodinae,0
Natrialba magadii,0
Natrarchaeobaculum sulfurireducens,0
Natrarchaeobaculum aegyptiacum,0
Natrialbaceae archaeon AArc-T1-2,0
Salinilacihabitans rarus,0
Halomontanus rarus,0
Halovivax ruber,0
Halovivax limisalsi,0
Halovivax gelatinilyticus,0
Halovivax cerinus,0
Natronobacterium gregoryi,0
Halostagnicola larsenii,0
Halopiger xanaduensis,0
Halobiforma lacisalsi,0
Natrononativus amylolyticus,0
Natronobeatus ordinarius,0
Natribaculum luteum,0
Halorussus limi,0
Halorussus lipolyticus,0
Halorussus pelagicus,0
Halorussus salilacus,0
Halorussus aquaticus,0
Halorussus vallis,0
Halorussus caseinilyticus,0
Halorussus halophilus,0
Halorussus gelatinilyticus,0
Haladaptatus sp. DJG-WS-42,0
Haladaptatus sp. QDMS2,0
Haladaptatus caseinilyticus,0
Haladaptatus salinisoli,0
Haladaptatus halobius,0
Haladaptatus pallidirubidus,0
Halomicrococcus gelatinilyticus,0
Halobacterium hubeiense,0
Halobacterium wangiae,0
Halobacterium litoreum,0
Halobacterium zhouii,0
Halobacterium noricense,0
Halobacterium salinarum,0
Salarchaeum sp. JOR-1,0
Salarchaeum japonicum,0
Actinarchaeum halophilum,0
Halanaeroarchaeum sulfurireducens,0
Halanaeroarchaeum sp. HSR-CO,0
Halodesulfurarchaeum formicicum,0
Halarchaeum sp. CBA1220,0
Halospeciosus flavus,0
Halalkalicoccus jeotgali,0
Halalkalicoccus sp. CGA53,0
Halalkalicoccus sp. FCH27,0
Halococcus dombrowskii,0
Halococcus qingdaonensis,0
Salinarchaeum sp. Harcht-Bsk1,0
Salinarchaeum sp. IM2453,0
Salinarchaeum laminariae,0
Natranaeroarchaeum sulfidigenes,0
Methanosarcina barkeri,0
Methanosarcina mazei,0
Methanosarcina sp. MTP4,0
Methanosarcina sp. Kolksee,0
Methanosarcina sp. WH1,0
Methanosarcina siciliae,0
Methanosarcina horonobensis,0
Methanosarcina acetivorans,0
Methanosarcina flavescens,0
Methanosarcina vacuolata,0
Methanosarcina lacustris,0
Methanosarcina thermophila,0
uncultured Methanolobus sp.,0
Methanolobus sediminis,0
Methanolobus sp. WCC4,0
Methanolobus sp. ZRKC5,0
Methanolobus zinderi,0
Methanolobus mangrovi,0
Methanococcoides methylutens,0
Methanococcoides orientis,0
Methanococcoides burtonii,0
Methanohalophilus halophilus,0
Methanohalophilus mahii,0
Methanohalophilus portucalensis,0
uncultured Methanomethylovorans sp.,0
Methanomethylovorans hollandica,0
Methanolapillus ohkumae,0
Methanolapillus millepedarum,0
Methanimicrococcus hongohii,0
Methanimicrococcus stummii,0
Methanohalobium evestigatum,0
Methanosalsum zhilinae,0
Methanoplanus endosymbiosus,0
Methanoplanus sp. FWC-SCC4,0
Methanoplanus limicola,0
Methanogenium sp. S4BF,0
Methanogenium organophilum,0
Methanoculleus chikugoensis,0
Methanoculleus bourgensis,0
Methanoculleus receptaculi,0
Methanofollis liminatans,0
Methanofollis aquaemaris,0
Methanofollis formosanus,0
Methanolacinia petrolearia,0
Methanomicrobium antiquum,0
Methanoregula boonei,0
uncultured Methanoregula sp.,0
Methanoregula formicica,0
Methanosphaerula palustris,0
uncultured Methanospirillum sp.,0
Methanospirillum hungatei,0
Methanospirillum sp. J.3.6.1-F.2.7.3,0
Methanocorpusculum labreanum,0
uncultured Methanocorpusculum sp.,0
Methanothrix soehngenii,0
Methanothrix harundinacea,0
Methanothrix thermoacetophila,0
Methanocella paludicola,0
Methanocella conradii,0
Methanocella arvoryzae,0
Methanobrevibacter sp. TLL-48-HuF1,0
Methanobrevibacter sp. AbM4,0
Methanobrevibacter sp. YE315,0
Methanobrevibacter millerae,0
Methanobrevibacter smithii,0
Methanobrevibacter ruminantium,0
Methanobrevibacter arboriphilus,0
Methanobrevibacter olleyae,0
Methanobacterium ferruginis,0
Methanobacterium alkalithermotolerans,0
Methanobacterium petrolearium,0
Methanobacterium lacus,0
uncultured Methanobacterium sp.,0
Methanobacterium congolense,0
Methanobacterium paludis,0
Methanobacterium sp. CWC-01,0
Methanobacterium sp. BAmetb5,0
Methanobacterium subterraneum,0
Methanobacterium formicicum,0
Methanothermobacter sp. DP,0
Methanothermobacter sp. CaT2,0
Methanothermobacter sp. EMTCatA1,0
Methanothermobacter sp. THM-2,0
Methanothermobacter thermautotrophicus,0
Methanothermobacter tenebrarum,0
Methanothermobacter marburgensis,0
Methanosphaera sp. ISO3-F5,0
Methanosphaera sp. BMS,0
Methanosphaera stadtmanae,0
Methanococcus vannielii,0
Methanococcus maripaludis,0
Methanococcus aeolicus,0
Methanothermococcus okinawensis,0
Methanothermococcus thermolithotrophicus,0
Methanocaldococcus fervens,0
Methanocaldococcus infernus,0
Methanocaldococcus bathoardescens,0
Methanocaldococcus jannaschii,0
Methanocaldococcus sp. FS406-22,0
Methanocaldococcus vulcanius,0
Methanocaldococcus lauensis,0
Methanotorris igneus,0
Methanofervidicoccus sp. A16,0
Methanopyrus sp. SNP6,0
Methanopyrus kandleri,0
Thermococcus paralvinellae,0
Thermococcus sp. 2319x1,0
Thermococcus sp. 5-4,0
Thermococcus sp. AM4,0
Thermococcus sp. SY098,0
Thermococcus sp. 4557,0
Thermococcus sp. P6,0
Thermococcus gorgonarius,0
Thermococcus aciditolerans,0
Thermococcus eurythermalis,0
Thermococcus thermotolerans,0
Thermococcus pacificus,0
Thermococcus piezophilus,0
Thermococcus barophilus,0
Thermococcus radiotolerans,0
Thermococcus gammatolerans,0
Thermococcus peptonophilus,0
Thermococcus kodakarensis,0
Thermococcus profundus,0
Thermococcus nautili,0
Thermococcus celer,0
Thermococcus camini,0
Thermococcus argininiproducens,0
Thermococcus aggregans,0
Thermococcus indicus,0
Thermococcus barossii,0
Thermococcus onnurineus,0
Thermococcus thioreducens,0
Thermococcus litoralis,0
Thermococcus sibiricus,0
Thermococcus siculi,0
Thermococcus henrietii,0
Thermococcus guaymasensis,0
Thermococcus chitonophagus,0
Thermococcus cleftensis,0
Pyrococcus sp. ST04,0
Pyrococcus sp. NA2,0
Pyrococcus kukulkanii,0
Pyrococcus furiosus,0
Pyrococcus abyssi,0
Pyrococcus horikoshii,0
Pyrococcus yayanosii,0
Palaeococcus pacificus,0
Geoglobus ahangari,0
Geoglobus acetivorans,0
Archaeoglobus sulfaticallidus,0
Archaeoglobus fulgidus,0
Archaeoglobus profundus,0
Archaeoglobus veneficus,0
Ferroglobus placidus,0
Candidatus Methanoliparum sp. LAM-1,0
Methanonatronarchaeum sp. AMET6-2,0
Methanonatronarchaeum sp. AMET-Sl,0
Acidianus ambivalens,0
Acidianus hospitalis,0
Acidianus sp. HS-5,0
Acidianus sulfidivorans,0
Acidianus brierleyi,0
Acidianus manzaensis,0
Sulfolobus sp. S-194,0
Sulfolobus sp. A20,0
Sulfolobus sp. E11-6,0
Sulfolobus islandicus,0
Sulfolobus acidocaldarius,0
Sulfolobus tengchongensis,0
Stygiolobus azoricus,0
Stygiolobus caldivivus,0
Sulfuracidifex tepidarius,0
Metallosphaera cuprina,0
Metallosphaera hakonensis,0
Metallosphaera sedula,0
Metallosphaera tengchongensis,0
Saccharolobus caldissimus,0
Saccharolobus shibatae,0
Saccharolobus solfataricus,0
Sulfurisphaera tokodaii,0
Sulfurisphaera ohwakuensis,0
Sulfodiicoccus acidiphilus,0
Staphylothermus hellenicus,0
Staphylothermus marinus,0
Thermosphaera aggregans,0
Desulfurococcus mucosus,0
Desulfurococcus amylolyticus,0
Aeropyrum camini,0
Aeropyrum pernix,0
Thermogladius calderae,0
Ignicoccus islandicus,0
Pyrofollis japonicus,0
Pyrodictium delaneyi,0
Pyrodictium abyssi,0
Hyperthermus butylicus,0
Pyrolobus fumarii,0
Caldisphaera lagunensis,0
Acidilobus sp. 7A,0
Acidilobus saccharovorans,0
Pyrobaculum ferrireducens,0
Pyrobaculum arsenaticum,0
Pyrobaculum aerophilum,0
Pyrobaculum islandicum,0
Pyrobaculum neutrophilum,0
Pyrobaculum calidifontis,0
Caldivirga maquilingensis,0
Thermoproteus tenax,0
Thermoproteus uzoniensis,0
Vulcanisaeta moutnovskia,0
Vulcanisaeta distributa,0
Vulcanisaeta souniana,0
Infirmifilum sp. NZ,0
Infirmifilum uzonense,0
Infirmifilum lucidum,0
Thermofilum adornatum,0
Thermofilum pendens,0
Fervidicoccus fontis,0
Nitrosopumilus ureiphilus,0
Nitrosopumilus oxyclinae,0
Candidatus Nitrosopumilus sp. SW,0
Nitrosopumilus sp. K4,0
Nitrosopumilus sp.,0
Nitrosopumilus piranensis,0
Candidatus Nitrosopumilus sediminis,0
Nitrosopumilus zosterae,0
Nitrosopumilus maritimus,0
Nitrosopumilus adriaticus,0
Nitrosopumilus cobalaminigenes,0
Candidatus Nitrosopumilus koreensis,0
Candidatus Nitrosomarinus catalina,0
Nitrosarchaeum sp. AC2,0
Candidatus Nitrosocosmicus hydrocola,0
Candidatus Nitrosocosmicus franklandus,0
Candidatus Nitrosocosmicus oleophilus,0
Nitrososphaera viennensis,0
Candidatus Nitrososphaera gargensis,0
Candidatus Nitrososphaera evergladensis,0
Candidatus Nitrosotenuis chungbukensis,0
Candidatus Nitrosotenuis aquarius,0
Candidatus Nitrosotenuis cloacae,0
Candidatus Nitrosotenuis sp. DW1,0
Candidatus Nitrosotalea okcheonensis,0
Candidatus Nitrosopelagicus brevis,0
Conexivisphaera calida,0
Picrophilus oshimae,0
Ferroplasma sp.,0
Ferroplasma acidarmanus,0
Acidiplasma sp.,0
Thermoplasma acidophilum,0
Thermoplasma volcanium,0
Cuniculiplasma divulgatum,0
Candidatus Methanoplasma termitum,0
Candidatus Methanomassiliicoccus intestinalis,0
Methanomethylophilus alvi,0
Candidatus Aciduliprofundum boonei,0
Aciduliprofundum sp. MAR08-339,0
Candidatus Prometheoarchaeum syntrophicum,0
Candidatus Mancarchaeum acidiphilum,0
Candidatus Micrarchaeum sp.,0
Nanobdella aerobiophila,0
Candidatus Nanohalobium constans,0
Afonbuvirus coli,0.0212
Afonbuvirus faecalis,0.008199999999999999
Afonbuvirus intestinihominis,0.008100000000000001
Canhaevirus hiberniae,3e-4
Canhaevirus faecalis,0
Cohcovirus splanchnicus,0
Cohcovirus hiberniae,0
Culoivirus americanus,0
Culoivirus intestinalis,0
Culoivirus faecalis,0
Buhlduvirus animalis,1e-4
Buhlduvirus porcinus,0
Cacepaovirus simiae,0
Burzaovirus coli,0
Aurodevirus hiberniae,0
Besingivirus coli,0
Birpovirus hiberniae,0
Buchavirus splanchnicus,0
Buchavirus faecalis,0
Buchavirus intestinalis,0
Fohxhuevirus gastrointestinalis,1e-4
Hacihdavirus animalis,0
Dabirmavirus hominis,0
Carjivirus communis,0
Carjivirus hominis,0
Delmidovirus splanchnicus,0
Diorhovirus intestinalis,0
Kingevirus communis,1e-4
Kahucivirus intestinalis,0
Junduvirus communis,0
Kehishuvirus splanchnicus,0
Mahstovirus faecalis,0
Pamirivirus faecium,0
Paundivirus hollandii,0
Lebriduvirus gastrointestinalis,0
Pipoluvirus rarus,0
Moonvirus moon,0
Moonvirus kayemsixteen,0
Moonvirus merlin,0
Moonvirus cf1,0
Tequatrovirus pe37,0
Tequatrovirus shfml11,0
Tequatrovirus zeen18,0
Tequatrovirus hy01,0
Dhakavirus vr5,0
Mosigvirus JS09,0
Mosigvirus p000v,0
Karamvirus pg7,0
Gaprivervirus sp18,0
Kagamiyamavirus ecs1,0
Schizotequatrovirus vh7d,0
Ishigurovirus osborne,0
Ceceduovirus aszj,0
Ceceduovirus cc2,0
Angelvirus px29,0
Jiangsuvirus pspyzu05,0
Cinqassovirus aeh1,0
Acajnonavirus acj9,0
Tuaanevirus ime13,0
Bragavirus pm5461,0
Ripduovirus RP12,0
Microbacterium phage Pumpernickel,0
Synechococcus phage S-CBS3,0
Klebsiella phage 6991,0
Bacteroides phage B40-8,0
Geobacillus virus E3,0
Brochothrix phage BL3,0
Halocynthia phage JM-2012,0
Rhizobium phage 16-3,0
Rothia phage Spartoi,0
Achromobacter phage JWF,0
Brevibacillus phage Sundance,0
Mycobacterium phage IdentityCrisis,0
Tsukamurella phage TPA4,0
Rhizobium phage RHEph10,0
Streptococcus phage Dp-1,0
Stenotrophomonas phage vB_SM_ytsc_ply2008005c,0
Acinetobacter phage phiAC-1,0
Streptococcus phage phiARI0131-2,0
Shewanella sp. phage 1/44,0
Croceibacter phage P2559Y,0
Nitrincola phage 1M3-16,0
Bacteroides phage B124-14,0
Yersinia phage phiR1-37,0
Mimasvirus GAP32,0
Mimasvirus CBB,0
Chalconvirus acg2014e,0
Charybdisvirus scam3,0
Ormenosvirus syn9,0
Glaucusvirus ssm5,0
Greenvirus ssm4,0
Brizovirus rhodeisland01,0
Mazuvirus scam7,0
Kanaloavirus scam9,0
Zhoulongquanvirus esscess,0
Bellamyvirus bellamy,0
Nodensvirus spm2,0
Leucotheavirus syn30,0
Secretariatvirus secretariat,0
Tanisvirus tanis,0
Kenoshavirus ohmyward,0
Chopinvirus KSY1,0
Lughvirus lugh,0
Pseudomonas phage PHB09,0
Mudcatvirus JEGGS,0
Phietavirus EW,0
Andhravirus andhra,0
Rosenblumvirus CSA13,0
Audreyjarvisvirus L47,0
Ravarandavirus kac65v151,0
Agatevirus Bp8pC,0
Bequatrovirus B4,0
Bequatrovirus riley,0
Wphvirus BPS13,0
Wphvirus WPh,0
Caeruleovirus Bc431,0
Caeruleovirus Bcp1,0
Caeruleovirus BM15,0
Bastillevirus evoli,0
Goettingenvirus goe8,0
Kayvirus SA12,0
Sciuriunavirus SscM1,0
Baoshanvirus BS2,0
Tybeckvirus tv521B,0
Harbinvirus Lpa804,0
Elpedvirus LpeD,0
Anayavirus niklas,0
Anayavirus markphew,0
Anayavirus crimD,0
Anayavirus zavala,0
Anayavirus kisi,0
Keshuvirus keshu,0
Keshuvirus macncheese,0
Kratiovirus omnicron,0
Kratiovirus thyatira,0
Hapunavirus VP882,0
Chatterjeevirus ICP3,0
Aarhusvirus mysterion,0
Troedvirus Phi15,0
Pijolavirus PspYZU08,0
Teseptimavirus tv64795ec1,0
Pelagivirus S35C6,0
Serkorvirus ITL1,0
Igirivirus STIP37,0
Cyclitvirus cyclit,0
Poseidonvirus SCBP4,0
Piedvirus IMEDE1,0
Ayaqvirus S45C18,0
Pairvirus Lo5R7ANS,0
Aerosvirus AS7,0
Uliginvirus uligo,0
Pollyceevirus pollyC,0
Taipeivirus may,0
Tedavirus A829,0
Ralstonia phage RSP15,0
Valbvirus ValB1MD2,0
Bracchivirus U2F1,0
Peduovirus Wphi,0
Peduovirus P2,0
Peduovirus YPM22,0
Burkholderia virus BcepNazgul,0
Zhonglingvirus SAP012,0
Kokobelvirus kokobel1,0
Xylella virus Sano,0
Jacunavirus JC01,0
Enchivirus Enc34,0
Yonseivirus soft,0
Pacinivirus phi1,0
Zurivirus zuri,0
Electravirus Sbp1,0
Baltimorevirus DFL12,0
Galateavirus PVA5,0
Qingdaovirus J21,0
Felixounavirus BPS15Q2,0
Kolesnikvirus Ea214,0
Quesadillavirus quesadilla,0
Quesadillavirus CRB2,0
Acadianvirus reprobate,0
Saguarovirus saguaro,0
Coopervirus JAMaL,0
Pipefishvirus athena,0
Birdsnestvirus birdsnest,0
Moineauvirus CHPC1036,0
Moineauvirus CHPC877,0
Brussowvirus TP778L,0
Streptococcus phage YMC-2011,0
Pemunavirus PM1,0
Arthrobacter phage CastorTray,0
Woodruffvirus YDN12,0
Alexandravirus SNUABM1,0
Eneladusvirus Yen904,0
Pbunavirus R12,0
Pahsextavirus pAh6C,0
Loessnervirus Y2,0
Oneupvirus brutongaster,0
Aobingvirus yangshanense,0
Seunavirus 4MG,0
Mydovirus KB57,0
Warwickvirus swan01,0
Henuseptimavirus henu7,0
Kyungwonvirus CS01,0
Tunavirus DELF2,0
Webervirus KP36,0
Webervirus IMGroot,0
Nouzillyvirus ESCO41,0
Hicfunavirus HCF1,0
Hagravirus HGTV1,0
Oshimavirus P7426,0
Sophritavirus pW2,0
Sophritavirus sophrita,0
Tsamsavirus izhevsk,0
Wifcevirus WFC,0
Kisinvirus pescaderoense,0
Bertelyvirus BL9,0
Bertelyvirus SC,0
Caulobacter virus Magneto,0
Jedunavirus KpV52,0
Teubervirus LW31,0
Lessievirus DC1,0
Lessievirus bcepmigl,0
Cebadecemvirus phi10una,0
Vividuovirus geodirt,0
Taranisvirus taranis,0
Fromanvirus trixie,0
Mycobacterium phage Edtherson,0
Fromanvirus redrock,0
Fromanvirus goose,0
Machinavirus machina,0
Erwinia phage vB_EamM_ChrisDB,0
Samistivirus bmoc,0
Samistivirus jay2jay,0
Streptomyces virus Karimac,0
Tomasvirus tomas,0
Wilnyevirus billnye,0
